,receptor,pathway,tf,tf_PPR,category,subcategory
250,Esr2,Endocrine resistance,Sos1,0.001679917,Human Diseases,Drug resistance: antineoplastic
251,Esr2,Endocrine resistance,Sos2,0.001679917,Human Diseases,Drug resistance: antineoplastic
252,Esr2,Endocrine resistance,Sp1,0.063551907,Human Diseases,Drug resistance: antineoplastic
253,Esr2,Endocrine resistance,Med1,0.259293226,Human Diseases,Drug resistance: antineoplastic
254,Esr2,Endocrine resistance,Mmp9,0.00757222,Human Diseases,Drug resistance: antineoplastic
255,Esr2,Endocrine resistance,Ncoa3,0.259293226,Human Diseases,Drug resistance: antineoplastic
256,Esr2,Endocrine resistance,Ncor1,0.142089332,Human Diseases,Drug resistance: antineoplastic
257,Esr2,Endocrine resistance,Raf1,0.001366947,Human Diseases,Drug resistance: antineoplastic
258,Erbb2,Platinum drug resistance,Akt1,0.063551736,Human Diseases,Drug resistance: antineoplastic
259,Erbb2,Platinum drug resistance,Mapk1,0.072406389,Human Diseases,Drug resistance: antineoplastic
260,Erbb2,Platinum drug resistance,Mapk3,0.072406389,Human Diseases,Drug resistance: antineoplastic
261,Fas,Platinum drug resistance,Bbc3,0.028404673,Human Diseases,Drug resistance: antineoplastic
262,Fas,Platinum drug resistance,Trp53,0.078159488,Human Diseases,Drug resistance: antineoplastic
263,Fas,Platinum drug resistance,Atm,0.03692781,Human Diseases,Drug resistance: antineoplastic
264,Pparg,PPAR signaling pathway,Nr1h3,0.136070527,Organismal Systems,Endocrine system
265,Erbb4,MAPK signaling pathway,Atf4,0.007051697,Environmental Information Processing,Signal transduction
266,Erbb4,MAPK signaling pathway,Elk1,0.007846699,Environmental Information Processing,Signal transduction
267,Erbb4,MAPK signaling pathway,Elk4,0.007846699,Environmental Information Processing,Signal transduction
268,Erbb4,MAPK signaling pathway,Fos,0.00762199,Environmental Information Processing,Signal transduction
269,Erbb4,MAPK signaling pathway,Jun,0.000952296,Environmental Information Processing,Signal transduction
270,Erbb4,MAPK signaling pathway,Jund,0.000952296,Environmental Information Processing,Signal transduction
271,Erbb4,MAPK signaling pathway,Mapk1,0.030180042,Environmental Information Processing,Signal transduction
272,Erbb4,MAPK signaling pathway,Mapk10,0.00599027,Environmental Information Processing,Signal transduction
273,Erbb4,MAPK signaling pathway,Mapk3,0.030180042,Environmental Information Processing,Signal transduction
274,Erbb4,MAPK signaling pathway,Mapk8,0.00599027,Environmental Information Processing,Signal transduction
275,Erbb4,MAPK signaling pathway,Mapk9,0.00599027,Environmental Information Processing,Signal transduction
276,Erbb4,MAPK signaling pathway,Myc,0.006729089,Environmental Information Processing,Signal transduction
277,Erbb4,MAPK signaling pathway,Nfatc1,0.001220752,Environmental Information Processing,Signal transduction
278,Erbb4,MAPK signaling pathway,Nfatc3,0.001220752,Environmental Information Processing,Signal transduction
279,Erbb4,MAPK signaling pathway,Nfkb1,0.00406798,Environmental Information Processing,Signal transduction
280,Erbb4,MAPK signaling pathway,Nfkb2,0.00406798,Environmental Information Processing,Signal transduction
281,Erbb4,MAPK signaling pathway,Rela,0.00406798,Environmental Information Processing,Signal transduction
282,Erbb4,MAPK signaling pathway,Relb,0.00406798,Environmental Information Processing,Signal transduction
283,Erbb4,MAPK signaling pathway,Sos1,0.119475116,Environmental Information Processing,Signal transduction
284,Erbb4,MAPK signaling pathway,Sos2,0.119475116,Environmental Information Processing,Signal transduction
285,Erbb4,MAPK signaling pathway,Srf,0.007846699,Environmental Information Processing,Signal transduction
286,Erbb4,MAPK signaling pathway,Trp53,0.00143344,Environmental Information Processing,Signal transduction
287,Erbb4,MAPK signaling pathway,Ikbkb,0.004009657,Environmental Information Processing,Signal transduction
288,Erbb4,MAPK signaling pathway,Raf1,0.011660958,Environmental Information Processing,Signal transduction
289,Erbb4,MAPK signaling pathway,Ikbkg,0.004009657,Environmental Information Processing,Signal transduction
290,Insr,MAPK signaling pathway,Atf4,0.007051697,Environmental Information Processing,Signal transduction
291,Insr,MAPK signaling pathway,Elk1,0.007846699,Environmental Information Processing,Signal transduction
292,Insr,MAPK signaling pathway,Elk4,0.007846699,Environmental Information Processing,Signal transduction
293,Insr,MAPK signaling pathway,Fos,0.00762199,Environmental Information Processing,Signal transduction
294,Insr,MAPK signaling pathway,Jun,0.000952296,Environmental Information Processing,Signal transduction
295,Insr,MAPK signaling pathway,Jund,0.000952296,Environmental Information Processing,Signal transduction
296,Insr,MAPK signaling pathway,Mapk1,0.030180042,Environmental Information Processing,Signal transduction
297,Insr,MAPK signaling pathway,Mapk10,0.00599027,Environmental Information Processing,Signal transduction
298,Insr,MAPK signaling pathway,Mapk3,0.030180042,Environmental Information Processing,Signal transduction
299,Insr,MAPK signaling pathway,Mapk8,0.00599027,Environmental Information Processing,Signal transduction
300,Insr,MAPK signaling pathway,Mapk9,0.00599027,Environmental Information Processing,Signal transduction
301,Insr,MAPK signaling pathway,Myc,0.006729089,Environmental Information Processing,Signal transduction
302,Insr,MAPK signaling pathway,Nfatc1,0.001220752,Environmental Information Processing,Signal transduction
303,Insr,MAPK signaling pathway,Nfatc3,0.001220752,Environmental Information Processing,Signal transduction
304,Insr,MAPK signaling pathway,Nfkb1,0.00406798,Environmental Information Processing,Signal transduction
305,Insr,MAPK signaling pathway,Nfkb2,0.00406798,Environmental Information Processing,Signal transduction
306,Insr,MAPK signaling pathway,Rela,0.00406798,Environmental Information Processing,Signal transduction
307,Insr,MAPK signaling pathway,Relb,0.00406798,Environmental Information Processing,Signal transduction
308,Insr,MAPK signaling pathway,Sos1,0.119475116,Environmental Information Processing,Signal transduction
309,Insr,MAPK signaling pathway,Sos2,0.119475116,Environmental Information Processing,Signal transduction
310,Insr,MAPK signaling pathway,Srf,0.007846699,Environmental Information Processing,Signal transduction
311,Insr,MAPK signaling pathway,Trp53,0.00143344,Environmental Information Processing,Signal transduction
312,Insr,MAPK signaling pathway,Ikbkb,0.004009657,Environmental Information Processing,Signal transduction
313,Insr,MAPK signaling pathway,Raf1,0.011660958,Environmental Information Processing,Signal transduction
314,Insr,MAPK signaling pathway,Ikbkg,0.004009657,Environmental Information Processing,Signal transduction
315,Egfr,MAPK signaling pathway,Atf4,0.007051697,Environmental Information Processing,Signal transduction
316,Egfr,MAPK signaling pathway,Elk1,0.007846699,Environmental Information Processing,Signal transduction
317,Egfr,MAPK signaling pathway,Elk4,0.007846699,Environmental Information Processing,Signal transduction
318,Egfr,MAPK signaling pathway,Fos,0.00762199,Environmental Information Processing,Signal transduction
319,Egfr,MAPK signaling pathway,Jun,0.000952296,Environmental Information Processing,Signal transduction
320,Egfr,MAPK signaling pathway,Jund,0.000952296,Environmental Information Processing,Signal transduction
321,Egfr,MAPK signaling pathway,Mapk1,0.030180042,Environmental Information Processing,Signal transduction
322,Egfr,MAPK signaling pathway,Mapk10,0.00599027,Environmental Information Processing,Signal transduction
323,Egfr,MAPK signaling pathway,Mapk3,0.030180042,Environmental Information Processing,Signal transduction
324,Egfr,MAPK signaling pathway,Mapk8,0.00599027,Environmental Information Processing,Signal transduction
325,Egfr,MAPK signaling pathway,Mapk9,0.00599027,Environmental Information Processing,Signal transduction
326,Egfr,MAPK signaling pathway,Myc,0.006729089,Environmental Information Processing,Signal transduction
327,Egfr,MAPK signaling pathway,Nfatc1,0.001220752,Environmental Information Processing,Signal transduction
328,Egfr,MAPK signaling pathway,Nfatc3,0.001220752,Environmental Information Processing,Signal transduction
329,Egfr,MAPK signaling pathway,Nfkb1,0.00406798,Environmental Information Processing,Signal transduction
330,Egfr,MAPK signaling pathway,Nfkb2,0.00406798,Environmental Information Processing,Signal transduction
331,Egfr,MAPK signaling pathway,Rela,0.00406798,Environmental Information Processing,Signal transduction
332,Egfr,MAPK signaling pathway,Relb,0.00406798,Environmental Information Processing,Signal transduction
333,Egfr,MAPK signaling pathway,Sos1,0.119475116,Environmental Information Processing,Signal transduction
334,Egfr,MAPK signaling pathway,Sos2,0.119475116,Environmental Information Processing,Signal transduction
335,Egfr,MAPK signaling pathway,Srf,0.007846699,Environmental Information Processing,Signal transduction
336,Egfr,MAPK signaling pathway,Trp53,0.00143344,Environmental Information Processing,Signal transduction
337,Egfr,MAPK signaling pathway,Ikbkb,0.004009657,Environmental Information Processing,Signal transduction
338,Egfr,MAPK signaling pathway,Raf1,0.011660958,Environmental Information Processing,Signal transduction
339,Egfr,MAPK signaling pathway,Ikbkg,0.004009657,Environmental Information Processing,Signal transduction
340,Tek,MAPK signaling pathway,Atf4,0.007051697,Environmental Information Processing,Signal transduction
341,Tek,MAPK signaling pathway,Elk1,0.007846699,Environmental Information Processing,Signal transduction
342,Tek,MAPK signaling pathway,Elk4,0.007846699,Environmental Information Processing,Signal transduction
343,Tek,MAPK signaling pathway,Fos,0.00762199,Environmental Information Processing,Signal transduction
344,Tek,MAPK signaling pathway,Jun,0.000952296,Environmental Information Processing,Signal transduction
345,Tek,MAPK signaling pathway,Jund,0.000952296,Environmental Information Processing,Signal transduction
346,Tek,MAPK signaling pathway,Mapk1,0.030180042,Environmental Information Processing,Signal transduction
347,Tek,MAPK signaling pathway,Mapk10,0.00599027,Environmental Information Processing,Signal transduction
348,Tek,MAPK signaling pathway,Mapk3,0.030180042,Environmental Information Processing,Signal transduction
349,Tek,MAPK signaling pathway,Mapk8,0.00599027,Environmental Information Processing,Signal transduction
350,Tek,MAPK signaling pathway,Mapk9,0.00599027,Environmental Information Processing,Signal transduction
351,Tek,MAPK signaling pathway,Myc,0.006729089,Environmental Information Processing,Signal transduction
352,Tek,MAPK signaling pathway,Nfatc1,0.001220752,Environmental Information Processing,Signal transduction
353,Tek,MAPK signaling pathway,Nfatc3,0.001220752,Environmental Information Processing,Signal transduction
354,Tek,MAPK signaling pathway,Nfkb1,0.00406798,Environmental Information Processing,Signal transduction
355,Tek,MAPK signaling pathway,Nfkb2,0.00406798,Environmental Information Processing,Signal transduction
356,Tek,MAPK signaling pathway,Rela,0.00406798,Environmental Information Processing,Signal transduction
357,Tek,MAPK signaling pathway,Relb,0.00406798,Environmental Information Processing,Signal transduction
358,Tek,MAPK signaling pathway,Sos1,0.119475116,Environmental Information Processing,Signal transduction
359,Tek,MAPK signaling pathway,Sos2,0.119475116,Environmental Information Processing,Signal transduction
360,Tek,MAPK signaling pathway,Srf,0.007846699,Environmental Information Processing,Signal transduction
361,Tek,MAPK signaling pathway,Trp53,0.00143344,Environmental Information Processing,Signal transduction
362,Tek,MAPK signaling pathway,Ikbkb,0.004009657,Environmental Information Processing,Signal transduction
363,Tek,MAPK signaling pathway,Raf1,0.011660958,Environmental Information Processing,Signal transduction
364,Tek,MAPK signaling pathway,Ikbkg,0.004009657,Environmental Information Processing,Signal transduction
365,Ngfr,MAPK signaling pathway,Atf4,0.007051697,Environmental Information Processing,Signal transduction
366,Ngfr,MAPK signaling pathway,Elk1,0.007846699,Environmental Information Processing,Signal transduction
367,Ngfr,MAPK signaling pathway,Elk4,0.007846699,Environmental Information Processing,Signal transduction
368,Ngfr,MAPK signaling pathway,Fos,0.00762199,Environmental Information Processing,Signal transduction
369,Ngfr,MAPK signaling pathway,Jun,0.000952296,Environmental Information Processing,Signal transduction
370,Ngfr,MAPK signaling pathway,Jund,0.000952296,Environmental Information Processing,Signal transduction
371,Ngfr,MAPK signaling pathway,Mapk1,0.030180042,Environmental Information Processing,Signal transduction
372,Ngfr,MAPK signaling pathway,Mapk10,0.00599027,Environmental Information Processing,Signal transduction
373,Ngfr,MAPK signaling pathway,Mapk3,0.030180042,Environmental Information Processing,Signal transduction
374,Ngfr,MAPK signaling pathway,Mapk8,0.00599027,Environmental Information Processing,Signal transduction
375,Ngfr,MAPK signaling pathway,Mapk9,0.00599027,Environmental Information Processing,Signal transduction
376,Ngfr,MAPK signaling pathway,Myc,0.006729089,Environmental Information Processing,Signal transduction
377,Ngfr,MAPK signaling pathway,Nfatc1,0.001220752,Environmental Information Processing,Signal transduction
378,Ngfr,MAPK signaling pathway,Nfatc3,0.001220752,Environmental Information Processing,Signal transduction
379,Ngfr,MAPK signaling pathway,Nfkb1,0.00406798,Environmental Information Processing,Signal transduction
380,Ngfr,MAPK signaling pathway,Nfkb2,0.00406798,Environmental Information Processing,Signal transduction
381,Ngfr,MAPK signaling pathway,Rela,0.00406798,Environmental Information Processing,Signal transduction
382,Ngfr,MAPK signaling pathway,Relb,0.00406798,Environmental Information Processing,Signal transduction
383,Ngfr,MAPK signaling pathway,Sos1,0.119475116,Environmental Information Processing,Signal transduction
384,Ngfr,MAPK signaling pathway,Sos2,0.119475116,Environmental Information Processing,Signal transduction
385,Ngfr,MAPK signaling pathway,Srf,0.007846699,Environmental Information Processing,Signal transduction
386,Ngfr,MAPK signaling pathway,Trp53,0.00143344,Environmental Information Processing,Signal transduction
387,Ngfr,MAPK signaling pathway,Ikbkb,0.004009657,Environmental Information Processing,Signal transduction
388,Ngfr,MAPK signaling pathway,Raf1,0.011660958,Environmental Information Processing,Signal transduction
389,Ngfr,MAPK signaling pathway,Ikbkg,0.004009657,Environmental Information Processing,Signal transduction
390,Erbb3,MAPK signaling pathway,Atf4,0.007051697,Environmental Information Processing,Signal transduction
391,Erbb3,MAPK signaling pathway,Elk1,0.007846699,Environmental Information Processing,Signal transduction
392,Erbb3,MAPK signaling pathway,Elk4,0.007846699,Environmental Information Processing,Signal transduction
393,Erbb3,MAPK signaling pathway,Fos,0.00762199,Environmental Information Processing,Signal transduction
394,Erbb3,MAPK signaling pathway,Jun,0.000952296,Environmental Information Processing,Signal transduction
395,Erbb3,MAPK signaling pathway,Jund,0.000952296,Environmental Information Processing,Signal transduction
396,Erbb3,MAPK signaling pathway,Mapk1,0.030180042,Environmental Information Processing,Signal transduction
397,Erbb3,MAPK signaling pathway,Mapk10,0.00599027,Environmental Information Processing,Signal transduction
398,Erbb3,MAPK signaling pathway,Mapk3,0.030180042,Environmental Information Processing,Signal transduction
399,Erbb3,MAPK signaling pathway,Mapk8,0.00599027,Environmental Information Processing,Signal transduction
400,Erbb3,MAPK signaling pathway,Mapk9,0.00599027,Environmental Information Processing,Signal transduction
401,Erbb3,MAPK signaling pathway,Myc,0.006729089,Environmental Information Processing,Signal transduction
402,Erbb3,MAPK signaling pathway,Nfatc1,0.001220752,Environmental Information Processing,Signal transduction
403,Erbb3,MAPK signaling pathway,Nfatc3,0.001220752,Environmental Information Processing,Signal transduction
404,Erbb3,MAPK signaling pathway,Nfkb1,0.00406798,Environmental Information Processing,Signal transduction
405,Erbb3,MAPK signaling pathway,Nfkb2,0.00406798,Environmental Information Processing,Signal transduction
406,Erbb3,MAPK signaling pathway,Rela,0.00406798,Environmental Information Processing,Signal transduction
407,Erbb3,MAPK signaling pathway,Relb,0.00406798,Environmental Information Processing,Signal transduction
408,Erbb3,MAPK signaling pathway,Sos1,0.119475116,Environmental Information Processing,Signal transduction
409,Erbb3,MAPK signaling pathway,Sos2,0.119475116,Environmental Information Processing,Signal transduction
410,Erbb3,MAPK signaling pathway,Srf,0.007846699,Environmental Information Processing,Signal transduction
411,Erbb3,MAPK signaling pathway,Trp53,0.00143344,Environmental Information Processing,Signal transduction
412,Erbb3,MAPK signaling pathway,Ikbkb,0.004009657,Environmental Information Processing,Signal transduction
413,Erbb3,MAPK signaling pathway,Raf1,0.011660958,Environmental Information Processing,Signal transduction
414,Erbb3,MAPK signaling pathway,Ikbkg,0.004009657,Environmental Information Processing,Signal transduction
415,Ntrk2,MAPK signaling pathway,Atf4,0.007051697,Environmental Information Processing,Signal transduction
416,Ntrk2,MAPK signaling pathway,Elk1,0.007846699,Environmental Information Processing,Signal transduction
417,Ntrk2,MAPK signaling pathway,Elk4,0.007846699,Environmental Information Processing,Signal transduction
418,Ntrk2,MAPK signaling pathway,Fos,0.00762199,Environmental Information Processing,Signal transduction
419,Ntrk2,MAPK signaling pathway,Jun,0.000952296,Environmental Information Processing,Signal transduction
420,Ntrk2,MAPK signaling pathway,Jund,0.000952296,Environmental Information Processing,Signal transduction
421,Ntrk2,MAPK signaling pathway,Mapk1,0.030180042,Environmental Information Processing,Signal transduction
422,Ntrk2,MAPK signaling pathway,Mapk10,0.00599027,Environmental Information Processing,Signal transduction
423,Ntrk2,MAPK signaling pathway,Mapk3,0.030180042,Environmental Information Processing,Signal transduction
424,Ntrk2,MAPK signaling pathway,Mapk8,0.00599027,Environmental Information Processing,Signal transduction
425,Ntrk2,MAPK signaling pathway,Mapk9,0.00599027,Environmental Information Processing,Signal transduction
426,Ntrk2,MAPK signaling pathway,Myc,0.006729089,Environmental Information Processing,Signal transduction
